Brand Name,Model Name,Model ID,City,Variant Name,Version ID,Transmission Type,Fuel Type,Ex-Showroom Price,On-Road Price
Tata,Punch EV,2495,235,Empowered Plus S 3.3,16075,Automatic,Electric,1299000,Rs. 15.04 Lakh
Tata,Punch EV,2495,235,Adventure (S) Long Range 3.3,16069,Automatic,Electric,1299000,Rs. 15.11 Lakh
Tata,Punch EV,2495,235,Adventure Long Range 7.2 Fast Charger,16071,Automatic,Electric,1319000,Rs. 15.34 Lakh
Tata,Punch EV,2495,235,Empowered Long Range 3.3,16065,Automatic,Electric,1329000,Rs. 15.45 Lakh
Tata,Punch EV,2495,235,Empowered Plus Long Range 3.3,16057,Automatic,Electric,1349000,Rs. 15.68 Lakh
Tata,Punch EV,2495,235,Empowered S Long Range 3.3,16061,Automatic,Electric,1349000,Rs. 15.68 Lakh
Tata,Punch EV,2495,235,Adventure (S) Long Range 7.2 Fast Charger,16067,Automatic,Electric,1349000,Rs. 15.68 Lakh
Tata,Punch EV,2495,235,Empowered Long Range 7.2 Fast Charger,16063,Automatic,Electric,1379000,Rs. 16.02 Lakh
Tata,Punch EV,2495,235,Empowered Plus Long Range 7.2 Fast Charger,16055,Automatic,Electric,1399000,Rs. 16.25 Lakh
Tata,Punch EV,2495,235,Empowered Plus S Long Range 3.3,16053,Automatic,Electric,1399000,Rs. 16.25 Lakh
Tata,Punch EV,2495,235,Empowered S Long Range 7.2 Fast Charger,16059,Automatic,Electric,1399000,Rs. 16.25 Lakh
Tata,Punch EV,2495,235,Empowered Plus S long Range 7.2 Fast Charger,16051,Automatic,Electric,1429000,Rs. 16.60 Lakh
Tata,Curvv EV,1837,235,Creative 45,17755,Automatic,Electric,1749000,Rs. 18.55 Lakh
Tata,Curvv EV,1837,235,Accomplished 45,17819,Automatic,Electric,1849000,Rs. 19.60 Lakh
Tata,Curvv EV,1837,235,Accomplished 55,17823,Automatic,Electric,1925000,Rs. 20.39 Lakh
Tata,Curvv EV,1837,235,Accomplished Plus S 45,17821,Automatic,Electric,1929000,Rs. 20.44 Lakh
Tata,Curvv EV,1837,235,Accomplished Plus S 55,17825,Automatic,Electric,1999000,Rs. 21.17 Lakh
Tata,Curvv EV,1837,235,Empowered Plus 55,17827,Automatic,Electric,2125000,Rs. 22.49 Lakh
Tata,Curvv EV,1837,235,Empowered Plus A 55,17829,Automatic,Electric,2199000,Rs. 23.26 Lakh
Tata,Nexon EV,2503,235,Creative Plus Medium Range,14895,Automatic,Electric,1249000,Rs. 14.47 Lakh
Tata,Nexon EV,2503,235,Fearless Medium Range,14909,Automatic,Electric,1329000,Rs. 15.39 Lakh
Tata,Nexon EV,2503,235,Fearless Plus Medium Range,14913,Automatic,Electric,1379000,Rs. 15.96 Lakh
Tata,Nexon EV,2503,235,Fearless Plus Long Range,14915,Automatic,Electric,1509000,Rs. 16.04 Lakh
Tata,Nexon EV,2503,235,Creative 45,18457,Automatic,Electric,1399000,Rs. 16.25 Lakh
Tata,Nexon EV,2503,235,Fearless Plus (S) Long Range,14919,Automatic,Electric,1529000,Rs. 16.25 Lakh
Tata,Nexon EV,2503,235,Fearless Plus (S) Medium Range,14917,Automatic,Electric,1429000,Rs. 16.53 Lakh
Tata,Nexon EV,2503,235,Fearless Long Range,14911,Automatic,Electric,1459000,Rs. 16.94 Lakh
Tata,Nexon EV,2503,235,Empowered 45,18461,Automatic,Electric,1599000,Rs. 16.99 Lakh
Tata,Nexon EV,2503,235,Empowered Medium Range,14921,Automatic,Electric,1479000,Rs. 17.10 Lakh
Tata,Nexon EV,2503,235,Empowered Plus Long Range,14923,Automatic,Electric,1629000,Rs. 17.30 Lakh
Tata,Nexon EV,2503,235,Fearless 45,18459,Automatic,Electric,1499000,Rs. 17.40 Lakh
Tata,Nexon EV,2503,235,Empowered Plus Long Range Dark Edition,16505,Automatic,Electric,1649000,Rs. 17.51 Lakh
Tata,Nexon EV,2503,235,Empowered Plus 45,18463,Automatic,Electric,1699000,Rs. 18.03 Lakh
Tata,Nexon EV,2503,235,Empowered Plus 45 Red Dark Edition,18465,Automatic,Electric,1719000,Rs. 18.24 Lakh
Tata,Tiago NRG,1601,235,XT MT,13805,Manual,Petrol,649900,Rs. 7.40 Lakh
Tata,Tiago NRG,1601,235,XZ MT,13807,Manual,Petrol,699900,Rs. 7.95 Lakh
Tata,Tiago NRG,1601,235,XT iCNG,13809,Manual,CNG,749900,Rs. 8.50 Lakh
Tata,Tiago NRG,1601,235,XZ AMT,13811,Automatic (AMT),Petrol,754900,Rs. 8.56 Lakh
Tata,Tiago NRG,1601,235,XZ iCNG,13813,Manual,CNG,799900,Rs. 9.05 Lakh
Tata,Tiago NRG,1601,235,XZA iCNG,16341,Automatic (AMT),CNG,864900,Rs. 9.80 Lakh
Tata,Tigor EV,2167,235,XE,11281,Automatic,Electric,0,Rs. 12.49 Lakh
Tata,Tigor EV,2167,235,XT,11283,Automatic,Electric,0,Rs. 12.99 Lakh
Tata,Tigor EV,2167,235,XZ Plus,11285,Automatic,Electric,0,Rs. 13.49 Lakh
Tata,Tigor EV,2167,235,XZ Plus LUX,11287,Automatic,Electric,0,Rs. 13.75 Lakh
